"","filed_date","report_id","report_title","report_url","senator_full_name","senator_first_name","senator_last_name","v1","number","transaction_date","owner","ticker","asset_name","type","amount","comment","transaction_type","data"
"1579","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"22","08/20/2020","Spouse","JEPI","JPMorgan Equity Premium Income ETF",NA,"$1,001 - $15,000","Underlying asset of Fidelity Brokerage - Dependent #2","Purchase",NA
"1580","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"23","08/20/2020","Spouse","JEPI","JPMorgan Equity Premium Income ETF",NA,"$1,001 - $15,000","Underlying asset of Fidelity Brokerage - Dependent #3","Purchase",NA
"1581","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"24","04/02/2020","Self","APHJX","Artisan International Small-Mid Fund Institutional",NA,"$1,001 - $15,000","--","Purchase",NA
"1582","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"25","11/18/2020","Self","APHJX","Artisan International Small-Mid Fund Institutional",NA,"$1,001 - $15,000","--","Sale (Partial)",NA
"1583","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"26","04/02/2020","Self","GICIX","Goldman Sachs International Small Cap Insights Fun",NA,"$1,001 - $15,000","--","Sale (Full)",NA
"1584","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"27","04/20/2020","Self","SPY","SPDR S&P 500 ETF Trust",NA,"$1,001 - $15,000","--","Sale (Full)",NA
"1585","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"28","04/20/2020","Self","VEIPX","Vanguard Equity-Income Fund Investor Shares",NA,"$15,001 - $50,000","--","Sale (Full)",NA
"1586","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"29","04/20/2020","Self","BGCIX","BlackRock Global Long/Short Credit Fund Institutio",NA,"$1,001 - $15,000","--","Sale (Partial)",NA
"1587","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"30","04/20/2020","Self","IJR","iShares Core S&P Small-Cap ETF",NA,"$1,001 - $15,000","--","Sale (Partial)",NA
"1588","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"31","11/18/2020","Self","JUSRX","JPMorgan U.S. Equity Fund Class R5",NA,"$1,001 - $15,000","--","Sale (Partial)",NA
"1589","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"32","12/11/2020","Self","NVHIX","Nuveen Short Duration High Yield Municipal Bond Fu",NA,"$15,001 - $50,000","--","Sale (Full)",NA
"1590","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"33","11/18/2020","Self","PCBIX","Principal MidCap Fund Institutional Class",NA,"$1,001 - $15,000","--","Sale (Partial)",NA
"1591","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"34","11/18/2020","Self","--","Transamerica Enhanced Municipal Fund CL I",NA,"$100,001 - $250,000","--","Sale (Full)",NA
"1592","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"35","04/20/2020","Self","VWSUX","Vanguard Short-Term Tax-Exempt Fund Class Admiral",NA,"$1,001 - $15,000","--","Sale (Partial)",NA
"1593","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"36","11/18/2020","Self","VWSUX","Vanguard Short-Term Tax-Exempt Fund Class Admiral",NA,"$15,001 - $50,000","--","Sale (Full)",NA
"1594","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"37","08/11/2020","Spouse","JEPI","JPMorgan Equity Premium Income ETF",NA,"$15,001 - $50,000","--","Purchase",NA
"1595","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"38","04/22/2020","Self","ICLN","iShares Global Clean Energy ETF",NA,"$1,001 - $15,000","--","Purchase",NA
"1596","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"39","11/19/2020","Self","JMIEX","JPMorgan Emerging Markets Equity Fund Class L",NA,"$1,001 - $15,000","--","Purchase",NA
"1597","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"40","04/21/2020","Self","JUSRX","JPMorgan U.S. Equity Fund Class R5",NA,"$15,001 - $50,000","--","Purchase",NA
"1598","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"41","12/14/2020","Self","SDHAX","Lord Abbett Short Duration High Yield Municipal Bo",NA,"$15,001 - $50,000","--","Purchase",NA
"1599","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"42","11/19/2020","Self","MIEIX","MFS Institutional International Equity Fund",NA,"$1,001 - $15,000","--","Purchase",NA
"1600","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"43","04/21/2020","Self","PPSAX","Principal Spectrum Preferred and Capital Securitie",NA,"$1,001 - $15,000","--","Purchase",NA
"1601","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"44","11/20/2020","Self","GLD","SPDR Gold Shares",NA,"$1,001 - $15,000","--","Purchase",NA
"1602","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"45","04/21/2020","Self","VWLUX","Vanguard Long-Term Tax-Exempt Fund Admiral Shares",NA,"$1,001 - $15,000","--","Purchase",NA
"1603","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"46","11/19/2020","Self","VWIUX","Vanguard Intermediate-Term Tax-Exempt Fund Admiral",NA,"$100,001 - $250,000","--","Purchase",NA
"1604","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"47","12/14/2020","Self","JUSRX","JPMorgan U.S. Equity Fund Class R5",NA,"$1,001 - $15,000","--","Sale (Partial)",NA
"1605","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"48","12/30/2020","Child","AIEQ","AI Powered Equity ETF",NA,"$1,001 - $15,000","Underlying asset of Fidelity Brokerage - Dependent #1","Purchase",NA
"1606","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"49","12/30/2020","Child","AIEQ","AI Powered Equity ETF",NA,"$1,001 - $15,000","Underlying asset of Fidelity Brokerage - Dependent #2","Purchase",NA
"1607","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"50","12/30/2020","Child","AIEQ","AI Powered Equity ETF",NA,"$1,001 - $15,000","Underlying asset of Fidelity Brokerage - Dependent #3","Purchase",NA
"1608","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"51","06/12/2020","Child","FDIVX","Fidelity Diversified International Fund",NA,"$1,001 - $15,000","Underlying asset of Fidelity Brokerage - Dependent #1","Purchase",NA
"1609","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"52","06/12/2020","Child","FDIVX","Fidelity Diversified International Fund",NA,"$1,001 - $15,000","Underlying asset of Fidelity Brokerage - Dependent #2","Purchase",NA
"1610","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"53","06/12/2020","Child","FDIVX","Fidelity Diversified International Fund",NA,"$1,001 - $15,000","Underlying asset of Fidelity Brokerage - Dependent #3","Purchase",NA
"1611","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"54","10/16/2020","Child","ONLN","ProShares Online Retail ETF",NA,"$15,001 - $50,000","Underlying asset of Fidelity Brokerage - Dependent #1","Purchase",NA
"1612","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"55","10/16/2020","Child","IYR","iShares U.S. Real Estate ETF",NA,"$1,001 - $15,000","Underlying asset of Fidelity Brokerage - Dependent #1","Purchase",NA
"1613","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"56","10/16/2020","Child","AIEQ","AI Powered Equity ETF",NA,"$15,001 - $50,000","Underlying asset of Fidelity Brokerage - Dependent #1","Purchase",NA
"1614","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"57","10/16/2020","Child","ARKK","ARK Innovation ETF",NA,"$1,001 - $15,000","Underlying asset of Fidelity Brokerage - Dependent #1","Purchase",NA
"1615","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"58","10/16/2020","Child","ONLN","ProShares Online Retail ETF",NA,"$15,001 - $50,000","Underlying asset of Fidelity Brokerage - Dependent #2","Purchase",NA
"1616","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"59","10/16/2020","Child","IYR","iShares U.S. Real Estate ETF",NA,"$1,001 - $15,000","Underlying asset of Fidelity Brokerage - Dependent #2","Purchase",NA
"1617","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"60","10/16/2020","Child","AIEQ","AI Powered Equity ETF",NA,"$15,001 - $50,000","Underlying asset of Fidelity Brokerage - Dependent #2","Purchase",NA
"1618","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"61","10/16/2020","Child","ARKK","ARK Innovation ETF",NA,"$1,001 - $15,000","Underlying asset of Fidelity Brokerage - Dependent #2","Purchase",NA
"1619","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"62","10/16/2020","Child","ONLN","ProShares Online Retail ETF",NA,"$15,001 - $50,000","Underlying asset of Fidelity Brokerage - Dependent #3","Purchase",NA
"1620","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"63","10/16/2020","Child","IYR","iShares U.S. Real Estate ETF",NA,"$1,001 - $15,000","Underlying asset of Fidelity Brokerage - Dependent #3","Purchase",NA
"1621","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"64","10/16/2020","Child","AIEQ","AI Powered Equity ETF",NA,"$15,001 - $50,000","Underlying asset of Fidelity Brokerage - Dependent #3","Purchase",NA
"1622","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"65","10/16/2020","Child","ARKK","ARK Innovation ETF",NA,"$1,001 - $15,000","Underlying asset of Fidelity Brokerage - Dependent #3","Purchase",NA
"1623","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"66","07/13/2020","Child","QQQ","Invesco QQQ Trust",NA,"$1,001 - $15,000","Underlying asset of Fidelity Brokerage - Dependent #1","Purchase",NA
"1624","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"67","07/13/2020","Child","QQQ","Invesco QQQ Trust",NA,"$1,001 - $15,000","Underlying asset of Fidelity Brokerage - Dependent #2","Purchase",NA
"1625","2021-07-12","21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Wyden/Ron+L/21ae59f2-b870-4a5d-b5ec-bb8d01b116f4","Ron L Wyden","Ron+L","Wyden",NA,"68","07/13/2020","Child","QQQ","Invesco QQQ Trust",NA,"$1,001 - $15,000","Underlying asset of Fidelity Brokerage - Dependent #3","Purchase",NA
"1626","2021-07-02","def41c9c-c01f-45c1-b29b-8ef91ec8fae3","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cotton/Tom/def41c9c-c01f-45c1-b29b-8ef91ec8fae3","Tom Cotton","Tom","Cotton",NA,"1","01/27/2020","Spouse","HLMIX","Harding Loevner International Equity Portfolio Ins",NA,"$1,001 - $15,000","This sale was the HLMIX held in the Northern Trust Roth
IRA","Sale (Full)",NA
"1627","2021-07-02","def41c9c-c01f-45c1-b29b-8ef91ec8fae3","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cotton/Tom/def41c9c-c01f-45c1-b29b-8ef91ec8fae3","Tom Cotton","Tom","Cotton",NA,"2","01/27/2020","Spouse","NOINX","Northern International Equity Index Fund",NA,"$1,001 - $15,000","This purchase was for NOINX in the Northern Trust Roth IRA","Purchase",NA
"1628","2021-07-02","def41c9c-c01f-45c1-b29b-8ef91ec8fae3","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cotton/Tom/def41c9c-c01f-45c1-b29b-8ef91ec8fae3","Tom Cotton","Tom","Cotton",NA,"3","01/27/2020","Spouse","HLMIX","Harding Loevner International Equity Portfolio Ins",NA,"$1,001 - $15,000","This sale was the HLMIX held in the Northern Trust Rollover
IRA","Sale (Full)",NA
"1629","2021-07-02","def41c9c-c01f-45c1-b29b-8ef91ec8fae3","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Cotton/Tom/def41c9c-c01f-45c1-b29b-8ef91ec8fae3","Tom Cotton","Tom","Cotton",NA,"4","01/27/2020","Spouse","NOINX","Northern International Equity Index Fund",NA,"$1,001 - $15,000","This purchase was for NOINX in the Northern Trust Rollover
IRA","Purchase",NA
"1630","2021-07-01","39dbe814-16a1-4050-bc8e-525dbe679ca2","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Portman/Robert+J/39dbe814-16a1-4050-bc8e-525dbe679ca2","Robert J Portman","Robert+J","Portman",NA,"1","02/21/2020","Self","VWALX","Vanguard High-Yield Tax-Exempt Fund Admiral Shares",NA,"$15,001 - $50,000","--","Purchase",NA
"1631","2021-07-01","39dbe814-16a1-4050-bc8e-525dbe679ca2","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Portman/Robert+J/39dbe814-16a1-4050-bc8e-525dbe679ca2","Robert J Portman","Robert+J","Portman",NA,"2","02/21/2020","Self","VOHIX","Vanguard Ohio Long-Term Tax-Exempt Fund",NA,"$50,001 - $100,000","--","Purchase",NA
"1632","2021-07-01","39dbe814-16a1-4050-bc8e-525dbe679ca2","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Portman/Robert+J/39dbe814-16a1-4050-bc8e-525dbe679ca2","Robert J Portman","Robert+J","Portman",NA,"3","02/21/2020","Self","VWIUX","Vanguard Intermediate-Term Tax-Exempt Fund Admiral",NA,"$250,001 - $500,000","--","Purchase",NA
"1633","2021-07-01","39dbe814-16a1-4050-bc8e-525dbe679ca2","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Portman/Robert+J/39dbe814-16a1-4050-bc8e-525dbe679ca2","Robert J Portman","Robert+J","Portman",NA,"4","02/21/2020","Self","PHMIX","PIMCO High Yield Municipal Bond Fund Institutional",NA,"$15,001 - $50,000","--","Purchase",NA
"1634","2021-07-01","39dbe814-16a1-4050-bc8e-525dbe679ca2","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Portman/Robert+J/39dbe814-16a1-4050-bc8e-525dbe679ca2","Robert J Portman","Robert+J","Portman",NA,"5","02/21/2020","Self","GTEYX","Gateway Fund Class Y Shares",NA,"$15,001 - $50,000","--","Purchase",NA
"1635","2021-07-01","39dbe814-16a1-4050-bc8e-525dbe679ca2","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Portman/Robert+J/39dbe814-16a1-4050-bc8e-525dbe679ca2","Robert J Portman","Robert+J","Portman",NA,"6","02/21/2020","Self","VOO","Vanguard S&P 500 ETF",NA,"$50,001 - $100,000","--","Purchase",NA
"1636","2021-07-01","39dbe814-16a1-4050-bc8e-525dbe679ca2","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Portman/Robert+J/39dbe814-16a1-4050-bc8e-525dbe679ca2","Robert J Portman","Robert+J","Portman",NA,"7","02/21/2020","Self","IJH","iShares Core S&P Mid-Cap ETF",NA,"$15,001 - $50,000","--","Purchase",NA
"1637","2021-07-01","39dbe814-16a1-4050-bc8e-525dbe679ca2","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Portman/Robert+J/39dbe814-16a1-4050-bc8e-525dbe679ca2","Robert J Portman","Robert+J","Portman",NA,"8","02/21/2020","Self","DFSTX","DFA U.S. Small Cap Portfolio Institutional Class",NA,"$1,001 - $15,000","--","Purchase",NA
"1638","2021-07-01","39dbe814-16a1-4050-bc8e-525dbe679ca2","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Portman/Robert+J/39dbe814-16a1-4050-bc8e-525dbe679ca2","Robert J Portman","Robert+J","Portman",NA,"9","02/21/2020","Self","DISRX","BNY Mellon International Stock Fund Class I",NA,"$1,001 - $15,000","--","Purchase",NA
"1639","2021-07-01","39dbe814-16a1-4050-bc8e-525dbe679ca2","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Portman/Robert+J/39dbe814-16a1-4050-bc8e-525dbe679ca2","Robert J Portman","Robert+J","Portman",NA,"10","02/21/2020","Self","WCMIX","WCM Focused International Growth Fund Institutiona",NA,"$1,001 - $15,000","--","Purchase",NA
"1640","2021-07-01","39dbe814-16a1-4050-bc8e-525dbe679ca2","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Portman/Robert+J/39dbe814-16a1-4050-bc8e-525dbe679ca2","Robert J Portman","Robert+J","Portman",NA,"11","02/21/2020","Self","SIGIX","Seafarer Overseas Growth and Income Fund Instituti",NA,"$1,001 - $15,000","--","Purchase",NA
"1641","2021-07-01","39dbe814-16a1-4050-bc8e-525dbe679ca2","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Portman/Robert+J/39dbe814-16a1-4050-bc8e-525dbe679ca2","Robert J Portman","Robert+J","Portman",NA,"12","04/01/2020","Self","IWB","iShares Russell 1000 ETF",NA,"$100,001 - $250,000","--","Purchase",NA
"1642","2021-07-01","39dbe814-16a1-4050-bc8e-525dbe679ca2","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Portman/Robert+J/39dbe814-16a1-4050-bc8e-525dbe679ca2","Robert J Portman","Robert+J","Portman",NA,"13","04/02/2020","Self","VB","Vanguard Small-Cap Index Fund ETF Shares",NA,"$50,001 - $100,000","--","Purchase",NA
